trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00005652,2024-09-21 20:58:43,TDB_CUST_7892366,TSLA,SELL,307,547.1
TDB_00005653,2024-09-19 02:47:45,TDB_CUST_1350260,AAPL,SELL,490,423.28
TDB_00005654,2024-09-23 19:51:04,TDB_CUST_2763848,TSLA,SELL,645,1236.95
TDB_00005655,2024-09-25 07:04:45,TDB_CUST_5576638,MSFT,SELL,167,404.02
TDB_00005656,2024-09-23 07:34:06,TDB_CUST_1842648,AAPL,BUY,280,1425.56
TDB_00005657,2024-09-22 23:40:48,TDB_CUST_1217417,JPM,BUY,26,1370.02
TDB_00005658,2024-09-20 09:39:02,TDB_CUST_6527553,GOOGL,BUY,290,1408.84
TDB_00005659,2024-09-24 11:42:42,TDB_CUST_9602581,NVDA,BUY,776,598.62
TDB_00005660,2024-09-22 08:48:02,TDB_CUST_6609067,TSLA,SELL,978,595.68
TDB_00005661,2024-09-18 18:16:09,TDB_CUST_8626986,NVDA,BUY,371,825.79
TDB_00005662,2024-09-19 20:38:48,TDB_CUST_9598789,AAPL,BUY,3,666.67
TDB_00005663,2024-09-22 02:02:00,TDB_CUST_2946925,FB,BUY,962,1009.24
TDB_00005664,2024-09-24 03:36:01,TDB_CUST_7373580,NFLX,SELL,30,1042.47
TDB_00005665,2024-09-22 14:30:42,TDB_CUST_1900784,NFLX,SELL,243,1196.52
TDB_00005666,2024-09-23 11:06:57,TDB_CUST_3876136,V,SELL,875,690.68
TDB_00005667,2024-09-21 08:36:45,TDB_CUST_9042463,MSFT,SELL,200,417.92
TDB_00005668,2024-09-20 16:02:13,TDB_CUST_9193389,JPM,BUY,406,608.7
TDB_00005669,2024-09-23 05:06:09,TDB_CUST_7488870,MSFT,SELL,148,413.78
TDB_00005670,2024-09-25 11:25:49,TDB_CUST_1179092,AAPL,SELL,452,1485.37
TDB_00005671,2024-09-23 11:46:13,TDB_CUST_5735688,MSFT,BUY,242,1058.58
TDB_00005672,2024-09-23 08:59:10,TDB_CUST_6124407,FB,BUY,469,1424.26
TDB_00005673,2024-09-25 02:07:34,TDB_CUST_5443990,NVDA,BUY,917,842.27
TDB_00005674,2024-09-24 01:34:05,TDB_CUST_3251409,NVDA,BUY,81,876.41
TDB_00005675,2024-09-25 08:58:50,TDB_CUST_2490052,NFLX,SELL,816,1220.26
TDB_00005676,2024-09-19 18:05:19,TDB_CUST_3859113,AMZN,BUY,137,69.27
TDB_00005677,2024-09-23 03:26:41,TDB_CUST_9700007,V,SELL,908,827.61
TDB_00005678,2024-09-20 06:00:03,TDB_CUST_3426779,TSLA,BUY,774,421.75
TDB_00005679,2024-09-24 03:37:37,TDB_CUST_8240101,NFLX,BUY,410,672.0
TDB_00005680,2024-09-19 06:19:07,TDB_CUST_2972810,JPM,BUY,100,1425.97
TDB_00005681,2024-09-19 12:53:28,TDB_CUST_1610378,V,BUY,995,189.56
TDB_00005682,2024-09-18 20:25:32,TDB_CUST_6183819,NFLX,BUY,940,90.43
TDB_00005683,2024-09-19 19:53:26,TDB_CUST_8732835,AMZN,SELL,583,797.16
TDB_00005684,2024-09-24 06:10:40,TDB_CUST_4995633,JPM,BUY,221,1031.38
TDB_00005685,2024-09-23 20:20:11,TDB_CUST_9206037,MSFT,BUY,184,110.89
TDB_00005686,2024-09-19 16:51:11,TDB_CUST_2738646,TSLA,SELL,112,1405.96
TDB_00005687,2024-09-19 05:04:04,TDB_CUST_4830824,NFLX,SELL,297,519.9
TDB_00005688,2024-09-25 13:16:52,TDB_CUST_4416981,JPM,BUY,831,240.33
TDB_00005689,2024-09-23 00:28:06,TDB_CUST_8482424,AMZN,BUY,297,765.88
TDB_00005690,2024-09-24 22:41:07,TDB_CUST_8464146,V,SELL,980,243.31
TDB_00005691,2024-09-19 08:08:28,TDB_CUST_6506695,NVDA,SELL,388,1198.29
TDB_00005692,2024-09-19 02:04:19,TDB_CUST_3959997,NFLX,SELL,914,468.23
TDB_00005693,2024-09-19 06:49:32,TDB_CUST_6181293,NFLX,SELL,509,1324.97
TDB_00005694,2024-09-23 21:26:23,TDB_CUST_1700436,FB,BUY,186,441.0
TDB_00005695,2024-09-25 14:06:01,TDB_CUST_2809713,TSLA,BUY,136,1379.3
TDB_00005696,2024-09-22 09:00:21,TDB_CUST_6029024,AAPL,BUY,986,1096.38
TDB_00005697,2024-09-21 14:30:51,TDB_CUST_2731417,AAPL,BUY,215,657.12
TDB_00005698,2024-09-20 10:16:25,TDB_CUST_4523435,NFLX,BUY,539,1359.76
TDB_00005699,2024-09-23 03:26:45,TDB_CUST_3231251,TSLA,SELL,870,238.73
TDB_00005700,2024-09-21 22:24:19,TDB_CUST_7037660,AAPL,SELL,83,901.2
TDB_00005701,2024-09-22 10:20:28,TDB_CUST_2714884,V,BUY,288,1408.94
TDB_00005702,2024-09-25 01:40:42,TDB_CUST_1194872,AAPL,BUY,9,206.55
TDB_00005703,2024-09-23 06:26:38,TDB_CUST_4143692,TSLA,BUY,843,743.08
TDB_00005704,2024-09-23 17:13:25,TDB_CUST_9461343,AMZN,BUY,768,973.27
TDB_00005705,2024-09-19 03:22:14,TDB_CUST_8606049,NVDA,SELL,128,122.38
TDB_00005706,2024-09-19 06:10:48,TDB_CUST_9678250,MSFT,SELL,315,404.57
TDB_00005707,2024-09-25 02:24:16,TDB_CUST_5517070,JPM,SELL,815,1150.87
TDB_00005708,2024-09-24 16:06:26,TDB_CUST_7484603,MSFT,BUY,495,655.65
TDB_00005709,2024-09-23 02:13:28,TDB_CUST_9589851,AMZN,SELL,199,224.18
TDB_00005710,2024-09-20 04:06:55,TDB_CUST_2917967,NVDA,BUY,223,758.45
TDB_00005711,2024-09-19 16:13:20,TDB_CUST_3155854,NVDA,SELL,68,706.3
TDB_00005712,2024-09-19 03:09:19,TDB_CUST_3993621,FB,SELL,772,601.17
TDB_00005713,2024-09-23 19:40:45,TDB_CUST_5702382,MSFT,BUY,671,709.9
TDB_00005714,2024-09-25 06:29:43,TDB_CUST_7485145,V,BUY,599,1277.69
TDB_00005715,2024-09-22 01:26:58,TDB_CUST_1683321,NVDA,BUY,346,405.13
TDB_00005716,2024-09-21 20:23:38,TDB_CUST_8779439,GOOGL,SELL,318,394.04
TDB_00005717,2024-09-25 04:48:12,TDB_CUST_4667857,MSFT,SELL,528,529.04
TDB_00005718,2024-09-23 17:25:58,TDB_CUST_6777209,TSLA,SELL,430,551.07
TDB_00005719,2024-09-22 20:35:32,TDB_CUST_7928953,GOOGL,SELL,176,1106.76
TDB_00005720,2024-09-21 11:15:23,TDB_CUST_6928329,TSLA,SELL,35,560.77
TDB_00005721,2024-09-22 02:00:40,TDB_CUST_3253798,AAPL,BUY,894,556.16
TDB_00005722,2024-09-21 04:26:53,TDB_CUST_2536905,NFLX,BUY,73,1448.82
TDB_00005723,2024-09-20 08:22:17,TDB_CUST_3417083,NFLX,BUY,423,94.44
TDB_00005724,2024-09-19 06:08:17,TDB_CUST_5575714,NFLX,SELL,83,434.32
TDB_00005725,2024-09-21 15:06:51,TDB_CUST_5347941,AAPL,BUY,683,900.71
TDB_00005726,2024-09-24 04:51:15,TDB_CUST_2841378,AAPL,BUY,757,828.16
TDB_00005727,2024-09-22 13:29:47,TDB_CUST_4546237,TSLA,BUY,406,660.38
TDB_00005728,2024-09-24 01:18:59,TDB_CUST_8776011,MSFT,SELL,247,352.5
TDB_00005729,2024-09-20 10:08:57,TDB_CUST_1113164,JPM,BUY,914,70.63
TDB_00005730,2024-09-22 02:05:59,TDB_CUST_8473296,AMZN,BUY,80,913.14
TDB_00005731,2024-09-21 11:21:15,TDB_CUST_2987494,V,BUY,463,782.02
TDB_00005732,2024-09-23 00:11:17,TDB_CUST_6856825,NVDA,BUY,436,1358.71
TDB_00005733,2024-09-21 22:54:58,TDB_CUST_3649261,TSLA,BUY,714,507.04
TDB_00005734,2024-09-19 08:27:24,TDB_CUST_3780903,V,SELL,749,946.26
TDB_00005735,2024-09-23 16:30:01,TDB_CUST_9296315,NVDA,BUY,488,865.72
TDB_00005736,2024-09-23 11:53:58,TDB_CUST_9721355,NFLX,BUY,554,88.68
TDB_00005737,2024-09-23 19:22:07,TDB_CUST_9468037,JPM,SELL,479,215.51
TDB_00005738,2024-09-20 19:33:13,TDB_CUST_4457569,MSFT,BUY,455,864.68
TDB_00005739,2024-09-25 09:27:22,TDB_CUST_5670836,MSFT,BUY,369,1065.53
TDB_00005740,2024-09-22 22:49:46,TDB_CUST_8214445,AAPL,SELL,404,1236.04
TDB_00005741,2024-09-25 11:20:05,TDB_CUST_5048741,AAPL,SELL,226,384.86
TDB_00005742,2024-09-20 09:49:33,TDB_CUST_1253049,MSFT,SELL,417,435.17
TDB_00005743,2024-09-20 19:09:15,TDB_CUST_9041562,NFLX,SELL,237,1413.84
TDB_00005744,2024-09-21 03:20:54,TDB_CUST_5268167,GOOGL,BUY,918,1184.63
TDB_00005745,2024-09-22 14:35:20,TDB_CUST_2916214,AMZN,BUY,53,711.66
TDB_00005746,2024-09-21 07:04:14,TDB_CUST_1108297,AMZN,SELL,6,1076.93
TDB_00005747,2024-09-20 13:14:17,TDB_CUST_8262283,GOOGL,BUY,696,1262.07
TDB_00005748,2024-09-23 03:47:03,TDB_CUST_3330364,TSLA,BUY,78,1225.42
TDB_00005749,2024-09-20 22:16:10,TDB_CUST_6688718,GOOGL,SELL,228,567.76
TDB_00005750,2024-09-20 06:35:38,TDB_CUST_7047460,MSFT,BUY,866,196.43
TDB_00005751,2024-09-20 15:12:37,TDB_CUST_7978527,MSFT,BUY,633,610.37
TDB_00005752,2024-09-20 21:20:12,TDB_CUST_2345423,AMZN,BUY,390,1219.57
TDB_00005753,2024-09-19 19:08:29,TDB_CUST_8631910,NVDA,BUY,322,325.86
TDB_00005754,2024-09-22 15:44:09,TDB_CUST_4269558,JPM,BUY,319,430.11
TDB_00005755,2024-09-20 16:59:12,TDB_CUST_9037012,NVDA,SELL,310,1461.8
TDB_00005756,2024-09-18 21:41:24,TDB_CUST_7368665,NFLX,BUY,620,625.67
TDB_00005757,2024-09-22 07:54:03,TDB_CUST_2437464,AMZN,BUY,359,1162.2
TDB_00005758,2024-09-19 11:03:37,TDB_CUST_4275192,TSLA,SELL,850,1280.33
TDB_00005759,2024-09-25 13:50:04,TDB_CUST_3588423,AAPL,SELL,261,324.38
TDB_00005760,2024-09-21 10:09:00,TDB_CUST_5304319,NVDA,BUY,973,95.1
TDB_00005761,2024-09-25 03:45:33,TDB_CUST_7663629,JPM,BUY,946,1414.48
TDB_00005762,2024-09-23 20:36:21,TDB_CUST_5647723,MSFT,SELL,820,94.48
TDB_00005763,2024-09-24 13:09:06,TDB_CUST_5602295,GOOGL,BUY,872,1399.73
TDB_00005764,2024-09-22 22:22:05,TDB_CUST_1743599,AAPL,BUY,913,1010.82
TDB_00005765,2024-09-23 20:02:34,TDB_CUST_4329582,NFLX,BUY,874,1267.61
TDB_00005766,2024-09-25 05:42:24,TDB_CUST_8342851,JPM,SELL,144,1302.33
TDB_00005767,2024-09-19 18:38:54,TDB_CUST_7645936,NFLX,BUY,880,699.79
TDB_00005768,2024-09-23 03:02:23,TDB_CUST_7429577,AAPL,SELL,871,1175.99
TDB_00005769,2024-09-21 17:33:50,TDB_CUST_1975761,AMZN,BUY,722,119.51
TDB_00005770,2024-09-24 21:21:30,TDB_CUST_1556791,NVDA,BUY,433,1207.25
TDB_00005771,2024-09-21 15:45:22,TDB_CUST_6944727,JPM,SELL,291,325.49
TDB_00005772,2024-09-24 03:56:27,TDB_CUST_9928150,FB,BUY,672,1091.72
TDB_00005773,2024-09-23 21:08:58,TDB_CUST_2725904,JPM,SELL,531,851.52
TDB_00005774,2024-09-20 00:39:24,TDB_CUST_5655376,NFLX,SELL,552,1396.01
TDB_00005775,2024-09-24 15:27:01,TDB_CUST_8592919,V,SELL,19,588.88
TDB_00005776,2024-09-24 12:41:25,TDB_CUST_6886448,GOOGL,SELL,960,124.52
TDB_00005777,2024-09-23 23:38:30,TDB_CUST_4324336,NVDA,SELL,50,527.99
TDB_00005778,2024-09-21 14:35:34,TDB_CUST_2995247,NFLX,BUY,172,107.42
TDB_00005779,2024-09-22 22:35:59,TDB_CUST_7649440,AAPL,BUY,580,111.1
TDB_00005780,2024-09-22 05:33:34,TDB_CUST_2256550,NVDA,BUY,475,1269.69
TDB_00005781,2024-09-21 08:33:11,TDB_CUST_6657038,FB,SELL,750,1380.83
TDB_00005782,2024-09-22 03:59:18,TDB_CUST_5351676,AMZN,SELL,315,444.77
TDB_00005783,2024-09-24 04:35:04,TDB_CUST_2915588,NFLX,SELL,690,1175.71
TDB_00005784,2024-09-24 12:37:29,TDB_CUST_6195172,AMZN,BUY,831,774.99
TDB_00005785,2024-09-20 21:45:34,TDB_CUST_9527789,AAPL,SELL,305,1115.96
TDB_00005786,2024-09-23 13:45:26,TDB_CUST_5147854,TSLA,BUY,230,119.76
TDB_00005787,2024-09-25 00:24:06,TDB_CUST_1363686,TSLA,SELL,745,1258.99
TDB_00005788,2024-09-22 00:00:45,TDB_CUST_2526007,JPM,BUY,822,289.46
TDB_00005789,2024-09-24 23:19:00,TDB_CUST_8363274,TSLA,SELL,174,248.54
TDB_00005790,2024-09-21 13:15:57,TDB_CUST_3985612,JPM,BUY,677,167.3
TDB_00005791,2024-09-24 02:56:14,TDB_CUST_4879989,GOOGL,SELL,431,1279.17
TDB_00005792,2024-09-19 09:26:00,TDB_CUST_5501914,GOOGL,SELL,74,1125.04
TDB_00005793,2024-09-22 18:11:39,TDB_CUST_8703575,JPM,SELL,750,1058.71
TDB_00005794,2024-09-20 07:23:13,TDB_CUST_9746509,V,BUY,665,811.47
TDB_00005795,2024-09-19 00:21:42,TDB_CUST_7921962,TSLA,SELL,69,513.51
TDB_00005796,2024-09-25 07:33:56,TDB_CUST_8458618,JPM,BUY,884,207.97
TDB_00005797,2024-09-20 06:58:43,TDB_CUST_9016108,NVDA,SELL,171,306.43
TDB_00005798,2024-09-25 05:54:05,TDB_CUST_2801166,NFLX,BUY,112,1234.83
TDB_00005799,2024-09-22 06:10:52,TDB_CUST_8675444,AMZN,BUY,826,1211.68
TDB_00005800,2024-09-25 09:18:13,TDB_CUST_3101995,MSFT,BUY,255,558.77
TDB_00005801,2024-09-23 07:13:45,TDB_CUST_9233400,NFLX,SELL,307,446.51
TDB_00005802,2024-09-23 20:08:19,TDB_CUST_9106670,AAPL,SELL,602,1323.92
TDB_00005803,2024-09-22 01:25:15,TDB_CUST_7049290,AMZN,BUY,677,1174.33
TDB_00005804,2024-09-19 08:31:29,TDB_CUST_6701436,GOOGL,BUY,79,1457.9
TDB_00005805,2024-09-19 12:12:16,TDB_CUST_8542646,MSFT,BUY,532,115.24
TDB_00005806,2024-09-22 11:16:55,TDB_CUST_6557088,NVDA,BUY,923,889.73
TDB_00005807,2024-09-21 16:25:11,TDB_CUST_6874381,JPM,SELL,830,680.47
TDB_00005808,2024-09-23 08:16:50,TDB_CUST_6883635,NFLX,SELL,317,393.97
TDB_00005809,2024-09-25 00:49:13,TDB_CUST_3142716,GOOGL,BUY,998,179.1
TDB_00005810,2024-09-19 17:46:14,TDB_CUST_5748407,JPM,SELL,136,912.18
TDB_00005811,2024-09-22 05:09:23,TDB_CUST_3699729,AAPL,SELL,760,1435.22
TDB_00005812,2024-09-19 19:14:33,TDB_CUST_5725779,NFLX,BUY,947,643.14
TDB_00005813,2024-09-23 19:21:14,TDB_CUST_4083295,JPM,SELL,761,1463.53
TDB_00005814,2024-09-24 09:58:44,TDB_CUST_1041185,FB,SELL,920,1234.7
TDB_00005815,2024-09-19 02:49:05,TDB_CUST_2255925,TSLA,BUY,127,104.86
TDB_00005816,2024-09-20 16:07:01,TDB_CUST_4219754,JPM,BUY,291,39.53
TDB_00005817,2024-09-22 22:41:27,TDB_CUST_9428104,MSFT,BUY,622,1282.55
TDB_00005818,2024-09-21 12:08:48,TDB_CUST_4243523,AAPL,BUY,583,1486.74
TDB_00005819,2024-09-20 06:32:44,TDB_CUST_7282660,AMZN,BUY,523,1050.39
TDB_00005820,2024-09-21 23:39:58,TDB_CUST_5348963,GOOGL,SELL,915,660.67
TDB_00005821,2024-09-18 18:49:38,TDB_CUST_7805406,NVDA,SELL,173,98.07
TDB_00005822,2024-09-21 19:07:45,TDB_CUST_9907815,NFLX,SELL,433,550.05
TDB_00005823,2024-09-23 16:30:09,TDB_CUST_3436324,MSFT,SELL,995,1320.77
TDB_00005824,2024-09-19 16:40:49,TDB_CUST_9180127,JPM,SELL,164,427.49
TDB_00005825,2024-09-20 11:59:00,TDB_CUST_2598269,AMZN,BUY,946,722.44
TDB_00005826,2024-09-25 00:43:41,TDB_CUST_1579943,AMZN,BUY,18,328.97
TDB_00005827,2024-09-21 17:41:34,TDB_CUST_7093491,JPM,SELL,63,869.57
TDB_00005828,2024-09-22 04:33:22,TDB_CUST_2567450,NFLX,BUY,120,90.97
TDB_00005829,2024-09-19 23:54:13,TDB_CUST_3442219,MSFT,BUY,157,673.51
TDB_00005830,2024-09-19 18:18:38,TDB_CUST_3191251,FB,SELL,654,1167.5
TDB_00005831,2024-09-24 17:00:28,TDB_CUST_5622683,V,BUY,85,274.1
TDB_00005832,2024-09-22 14:30:01,TDB_CUST_1030299,V,SELL,246,372.71
TDB_00005833,2024-09-18 18:44:51,TDB_CUST_6646487,JPM,BUY,416,819.65
TDB_00005834,2024-09-21 02:40:52,TDB_CUST_9644086,NFLX,SELL,846,983.79
TDB_00005835,2024-09-20 23:30:25,TDB_CUST_7289411,V,BUY,157,1444.4
TDB_00005836,2024-09-19 14:38:12,TDB_CUST_9515980,AMZN,BUY,656,133.05
TDB_00005837,2024-09-19 12:37:28,TDB_CUST_1621356,V,SELL,172,1401.86
TDB_00005838,2024-09-23 05:22:53,TDB_CUST_5352327,AMZN,BUY,965,422.85
TDB_00005839,2024-09-24 17:34:36,TDB_CUST_6139513,AAPL,SELL,965,867.85
TDB_00005840,2024-09-24 05:12:05,TDB_CUST_5169079,NVDA,SELL,446,682.31
TDB_00005841,2024-09-22 19:19:25,TDB_CUST_4251152,NVDA,SELL,858,1199.75
TDB_00005842,2024-09-19 08:01:20,TDB_CUST_1399042,GOOGL,SELL,256,60.65
TDB_00005843,2024-09-22 05:28:12,TDB_CUST_7905299,MSFT,SELL,387,1301.83
TDB_00005844,2024-09-21 19:09:19,TDB_CUST_1589421,V,BUY,16,1182.52
TDB_00005845,2024-09-21 22:11:15,TDB_CUST_6476823,FB,BUY,567,980.46
TDB_00005846,2024-09-22 08:26:21,TDB_CUST_5329532,NFLX,BUY,955,1093.21
TDB_00005847,2024-09-22 18:10:21,TDB_CUST_7398128,NVDA,BUY,401,926.58
TDB_00005848,2024-09-25 05:11:57,TDB_CUST_9390487,AMZN,BUY,86,409.31
TDB_00005849,2024-09-20 12:01:50,TDB_CUST_7690618,AMZN,SELL,181,422.26
TDB_00005850,2024-09-23 11:40:22,TDB_CUST_3495914,V,SELL,284,1210.75
TDB_00005851,2024-09-25 07:44:20,TDB_CUST_7776977,AMZN,SELL,624,1063.84
TDB_00005852,2024-09-23 12:03:41,TDB_CUST_2350705,JPM,BUY,298,391.72
TDB_00005853,2024-09-20 03:58:40,TDB_CUST_3441412,MSFT,BUY,110,771.28
TDB_00005854,2024-09-22 23:19:44,TDB_CUST_6295690,FB,SELL,270,180.05
TDB_00005855,2024-09-24 21:13:39,TDB_CUST_3906058,AAPL,BUY,233,971.94
TDB_00005856,2024-09-22 09:19:58,TDB_CUST_6236195,MSFT,SELL,365,911.68
TDB_00005857,2024-09-25 17:42:17,TDB_CUST_6788064,AMZN,BUY,365,945.54
TDB_00005858,2024-09-21 00:42:23,TDB_CUST_9026623,NVDA,SELL,228,1027.73
TDB_00005859,2024-09-21 03:58:01,TDB_CUST_5301012,FB,BUY,568,914.66
TDB_00005860,2024-09-19 12:41:20,TDB_CUST_6950356,MSFT,SELL,195,736.5
TDB_00005861,2024-09-24 12:46:00,TDB_CUST_3182869,GOOGL,BUY,373,400.07
TDB_00005862,2024-09-21 05:41:32,TDB_CUST_3351013,V,SELL,297,1284.51
TDB_00005863,2024-09-22 05:12:38,TDB_CUST_2514592,NFLX,SELL,698,611.72
TDB_00005864,2024-09-22 00:22:50,TDB_CUST_8683051,TSLA,BUY,9,903.48
TDB_00005865,2024-09-20 11:03:11,TDB_CUST_6128670,NFLX,SELL,685,769.02
TDB_00005866,2024-09-21 00:30:44,TDB_CUST_5941508,JPM,SELL,540,1188.8
TDB_00005867,2024-09-22 23:23:45,TDB_CUST_3169402,JPM,BUY,673,1042.4
TDB_00005868,2024-09-23 00:40:37,TDB_CUST_5592155,FB,SELL,432,282.77
TDB_00005869,2024-09-20 09:12:14,TDB_CUST_1212765,FB,BUY,364,1148.75
TDB_00005870,2024-09-24 09:33:56,TDB_CUST_2556148,AAPL,SELL,903,317.91
TDB_00005871,2024-09-25 01:02:09,TDB_CUST_9587397,AMZN,SELL,109,1253.56
TDB_00005872,2024-09-23 02:02:09,TDB_CUST_2488069,AMZN,BUY,987,1069.55
TDB_00005873,2024-09-23 12:01:51,TDB_CUST_3817889,V,SELL,87,1432.5
TDB_00005874,2024-09-25 14:32:39,TDB_CUST_2782642,FB,SELL,938,878.23
TDB_00005875,2024-09-19 21:22:53,TDB_CUST_6850883,TSLA,BUY,627,1098.89
TDB_00005876,2024-09-24 09:15:47,TDB_CUST_4274905,FB,BUY,409,1143.86
TDB_00005877,2024-09-24 22:47:57,TDB_CUST_7496823,TSLA,BUY,379,932.58
TDB_00005878,2024-09-22 14:00:45,TDB_CUST_6741737,NFLX,BUY,852,1119.71
TDB_00005879,2024-09-21 19:03:12,TDB_CUST_7590606,AAPL,BUY,95,176.24
TDB_00005880,2024-09-22 23:30:58,TDB_CUST_8637808,V,SELL,451,165.21
TDB_00005881,2024-09-22 12:46:09,TDB_CUST_7779701,NFLX,SELL,808,162.63
TDB_00005882,2024-09-19 18:02:12,TDB_CUST_5836378,TSLA,SELL,477,985.73
TDB_00005883,2024-09-21 17:49:57,TDB_CUST_9667889,NVDA,BUY,656,1147.19
TDB_00005884,2024-09-23 10:33:33,TDB_CUST_2860294,AMZN,SELL,109,901.26
TDB_00005885,2024-09-24 18:39:15,TDB_CUST_9901275,FB,BUY,623,919.37
TDB_00005886,2024-09-25 13:00:52,TDB_CUST_2183600,JPM,SELL,709,721.57
TDB_00005887,2024-09-22 16:03:56,TDB_CUST_1317786,V,BUY,839,470.54
TDB_00005888,2024-09-19 06:46:08,TDB_CUST_2284572,MSFT,SELL,540,1440.23
TDB_00005889,2024-09-23 03:22:17,TDB_CUST_4444774,GOOGL,SELL,520,1283.01
TDB_00005890,2024-09-24 21:39:24,TDB_CUST_8132375,V,SELL,812,1337.24
TDB_00005891,2024-09-25 17:50:03,TDB_CUST_6458444,FB,SELL,595,1220.53
TDB_00005892,2024-09-22 09:37:14,TDB_CUST_6066356,NVDA,SELL,902,530.27
TDB_00005893,2024-09-19 19:00:09,TDB_CUST_2615160,TSLA,BUY,892,1278.16
TDB_00005894,2024-09-25 08:32:55,TDB_CUST_8255435,TSLA,BUY,537,758.96
TDB_00005895,2024-09-22 18:50:37,TDB_CUST_5043246,AMZN,BUY,668,888.78
TDB_00005896,2024-09-24 04:05:57,TDB_CUST_3950621,FB,SELL,386,298.62
TDB_00005897,2024-09-22 22:44:53,TDB_CUST_5656442,TSLA,BUY,191,264.26
TDB_00005898,2024-09-23 21:40:46,TDB_CUST_1099657,JPM,SELL,186,956.85
TDB_00005899,2024-09-23 14:03:46,TDB_CUST_3057718,AMZN,BUY,140,1182.6
TDB_00005900,2024-09-21 02:10:21,TDB_CUST_2227087,GOOGL,BUY,491,1313.96
TDB_00005901,2024-09-20 18:38:19,TDB_CUST_6227702,AAPL,BUY,600,763.33
TDB_00005902,2024-09-23 23:09:18,TDB_CUST_2076065,V,BUY,727,516.02
TDB_00005903,2024-09-20 11:49:11,TDB_CUST_6151405,JPM,BUY,673,1289.76
TDB_00005904,2024-09-23 09:48:00,TDB_CUST_3915975,AMZN,SELL,851,477.09
TDB_00005905,2024-09-25 05:03:37,TDB_CUST_3395840,JPM,SELL,938,336.17
TDB_00005906,2024-09-25 15:22:38,TDB_CUST_8053746,JPM,SELL,399,1076.65
TDB_00005907,2024-09-21 17:28:21,TDB_CUST_7166701,MSFT,BUY,1,727.73
TDB_00005908,2024-09-23 22:31:05,TDB_CUST_1501440,FB,SELL,643,1319.24
TDB_00005909,2024-09-22 08:11:26,TDB_CUST_1796072,MSFT,BUY,88,715.05
TDB_00005910,2024-09-22 06:30:46,TDB_CUST_3291638,TSLA,SELL,682,903.99
TDB_00005911,2024-09-25 12:48:06,TDB_CUST_4394614,TSLA,BUY,208,1061.78
TDB_00005912,2024-09-25 03:17:09,TDB_CUST_3695162,JPM,BUY,563,604.22
TDB_00005913,2024-09-22 21:10:33,TDB_CUST_7748318,V,SELL,485,330.63
TDB_00005914,2024-09-20 13:44:57,TDB_CUST_3497982,FB,SELL,426,610.32
TDB_00005915,2024-09-19 09:02:57,TDB_CUST_6644982,NFLX,SELL,575,1266.01
TDB_00005916,2024-09-18 22:36:43,TDB_CUST_1514476,AAPL,BUY,787,365.98
TDB_00005917,2024-09-21 07:54:32,TDB_CUST_2537969,AAPL,BUY,510,61.22
TDB_00005918,2024-09-25 03:38:57,TDB_CUST_9658029,AAPL,SELL,557,147.18
TDB_00005919,2024-09-21 06:44:10,TDB_CUST_2159211,NVDA,SELL,209,620.65
TDB_00005920,2024-09-21 01:57:12,TDB_CUST_4261135,NFLX,SELL,254,292.84
TDB_00005921,2024-09-21 19:06:11,TDB_CUST_1382198,NFLX,SELL,607,950.95
TDB_00005922,2024-09-23 16:34:48,TDB_CUST_3026330,AMZN,BUY,487,23.97
TDB_00005923,2024-09-22 20:37:09,TDB_CUST_1821142,NFLX,BUY,803,726.76
TDB_00005924,2024-09-24 14:34:00,TDB_CUST_9947114,NVDA,BUY,222,1279.01
TDB_00005925,2024-09-21 04:52:58,TDB_CUST_9215609,JPM,BUY,286,73.22
TDB_00005926,2024-09-20 11:54:02,TDB_CUST_3835327,AAPL,SELL,112,232.61
TDB_00005927,2024-09-21 00:39:43,TDB_CUST_4072752,AMZN,SELL,764,860.26
TDB_00005928,2024-09-19 03:26:13,TDB_CUST_4792660,FB,SELL,503,723.38
TDB_00005929,2024-09-25 12:31:15,TDB_CUST_7595731,V,BUY,558,1404.6
TDB_00005930,2024-09-22 18:34:22,TDB_CUST_8897143,AAPL,SELL,318,883.87
TDB_00005931,2024-09-18 21:08:35,TDB_CUST_3715593,NFLX,BUY,884,871.2
TDB_00005932,2024-09-25 03:27:08,TDB_CUST_7043525,GOOGL,SELL,455,49.69
TDB_00005933,2024-09-23 15:24:41,TDB_CUST_2268463,AMZN,BUY,948,754.4
TDB_00005934,2024-09-20 13:31:25,TDB_CUST_3688884,NVDA,BUY,225,662.36
TDB_00005935,2024-09-21 20:09:32,TDB_CUST_2663963,TSLA,SELL,652,167.78
TDB_00005936,2024-09-22 05:58:53,TDB_CUST_9411178,NVDA,BUY,555,210.98
TDB_00005937,2024-09-19 00:35:36,TDB_CUST_9263026,AAPL,BUY,455,542.53
TDB_00005938,2024-09-20 19:45:17,TDB_CUST_4065798,NFLX,BUY,716,924.6
TDB_00005939,2024-09-22 17:01:19,TDB_CUST_7937322,NFLX,SELL,797,564.18
TDB_00005940,2024-09-20 03:03:56,TDB_CUST_1719154,FB,SELL,253,1460.61
TDB_00005941,2024-09-21 11:47:00,TDB_CUST_5454698,NVDA,SELL,289,1351.93
TDB_00005942,2024-09-20 02:46:07,TDB_CUST_1161099,GOOGL,SELL,173,473.7
